timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1662395225896,189,HTTP Request Large PNG,200,OK,Thread Group 1 1-8,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,7,0,0
1662395226076,14,HTTP Request Small PDF,200,OK,Thread Group 1 1-17,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,14,0,0
1662395225957,158,HTTP Request Large PNG,200,OK,Thread Group 1 1-28,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,6,0,0
1662395226009,120,HTTP Request Large PNG,200,OK,Thread Group 1 1-10,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,7,0,0
1662395226129,5,HTTP Request Medium PNG,200,OK,Thread Group 1 1-13,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,1,0,0
1662395226146,1,HTTP Request Small HTML,200,OK,Thread Group 1 1-5,text,true,,5229,123,30,30,http://192.168.188.134/small.html,1,0,0
1662395226154,9,HTTP Request Medium PDF,200,OK,Thread Group 1 1-4,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,5,0,0
1662395226172,12,HTTP Request Medium PNG,200,OK,Thread Group 1 1-22,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,7,0,0
1662395226180,5,HTTP Request Small PDF,200,OK,Thread Group 1 1-7,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,5,0,0
1662395226213,8,HTTP Request Medium HTML,200,OK,Thread Group 1 1-20,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,3,0,0
1662395226184,63,HTTP Request Large HTML,200,OK,Thread Group 1 1-27,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,4,0,0
1662395226249,7,HTTP Request Medium PDF,200,OK,Thread Group 1 1-1,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,2,0,0
1662395226261,4,HTTP Request Small PDF,200,OK,Thread Group 1 1-19,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,4,0,0
1662395226143,133,HTTP Request Large PNG,200,OK,Thread Group 1 1-15,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,1,0,0
1662395226246,32,HTTP Request Medium PDF,200,OK,Thread Group 1 1-23,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,2,0,0
1662395226279,4,HTTP Request Medium HTML,200,OK,Thread Group 1 1-29,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,0,0,0
1662395226299,6,HTTP Request Medium HTML,200,OK,Thread Group 1 1-21,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,1,0,0
1662395226311,4,HTTP Request Medium PDF,200,OK,Thread Group 1 1-3,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,1,0,0
1662395226322,5,HTTP Request Medium HTML,200,OK,Thread Group 1 1-16,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,1,0,0
1662395226349,1,HTTP Request Small PDF,200,OK,Thread Group 1 1-6,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,1,0,0
1662395226380,1,HTTP Request Small HTML,200,OK,Thread Group 1 1-2,text,true,,5229,123,30,30,http://192.168.188.134/small.html,1,0,0
1662395226443,4,HTTP Request Medium PDF,200,OK,Thread Group 1 1-26,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,1,0,0
1662395226478,5,HTTP Request Medium PDF,200,OK,Thread Group 1 1-30,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,1,0,0
1662395226490,1,HTTP Request Small HTML,200,OK,Thread Group 1 1-11,text,true,,5229,123,30,30,http://192.168.188.134/small.html,1,0,0
1662395226492,1,HTTP Request Small PNG,200,OK,Thread Group 1 1-12,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,1,0,0
1662395226495,4,HTTP Request Medium HTML,200,OK,Thread Group 1 1-8,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,1,0,0
1662395226556,9,HTTP Request Small PDF,200,OK,Thread Group 1 1-28,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,9,0,0
1662395226500,81,HTTP Request Large HTML,200,OK,Thread Group 1 1-25,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,1,0,0
1662395226510,81,HTTP Request Large PNG,200,OK,Thread Group 1 1-18,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,3,0,0
1662395226609,4,HTTP Request Medium PNG,200,OK,Thread Group 1 1-10,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,1,0,0
1662395226664,20,HTTP Request Medium PDF,200,OK,Thread Group 1 1-14,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,6,0,0
1662395226646,86,HTTP Request Large PNG,200,OK,Thread Group 1 1-9,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,2,0,0
1662395226727,23,HTTP Request Medium PNG,200,OK,Thread Group 1 1-13,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,9,0,0
1662395226746,8,HTTP Request Small PDF,200,OK,Thread Group 1 1-15,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,8,0,0
1662395226774,34,HTTP Request Medium PDF,200,OK,Thread Group 1 1-22,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,11,0,0
1662395226656,175,HTTP Request Large HTML,200,OK,Thread Group 1 1-24,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,4,0,0
1662395226678,180,HTTP Request Large PNG,200,OK,Thread Group 1 1-17,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,8,0,0
1662395226861,8,HTTP Request Small PDF,200,OK,Thread Group 1 1-19,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,7,0,0
1662395226846,31,HTTP Request Medium HTML,200,OK,Thread Group 1 1-23,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,8,0,0
1662395226878,27,HTTP Request Medium PDF,200,OK,Thread Group 1 1-29,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,5,0,0
1662395226899,9,HTTP Request Small HTML,200,OK,Thread Group 1 1-21,text,true,,5229,123,30,30,http://192.168.188.134/small.html,8,0,0
1662395226784,133,HTTP Request Medium HTML,200,OK,Thread Group 1 1-27,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,15,0,0
1662395226911,21,HTTP Request Medium PNG,200,OK,Thread Group 1 1-3,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,7,0,0
1662395226982,51,HTTP Request Medium HTML,200,OK,Thread Group 1 1-2,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,4,0,0
1662395226745,323,HTTP Request Large PDF,200,OK,Thread Group 1 1-5,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,6,0,0
1662395227043,36,HTTP Request Medium HTML,200,OK,Thread Group 1 1-26,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,5,0,0
1662395226753,342,HTTP Request Large PNG,200,OK,Thread Group 1 1-4,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,9,0,0
1662395227091,10,HTTP Request Small PDF,200,OK,Thread Group 1 1-12,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,10,0,0
1662395227078,25,HTTP Request Medium PDF,200,OK,Thread Group 1 1-30,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,7,0,0
1662395227097,13,HTTP Request Small PNG,200,OK,Thread Group 1 1-8,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,13,0,0
1662395227109,25,HTTP Request Medium PNG,200,OK,Thread Group 1 1-18,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,8,0,0
1662395227089,50,HTTP Request Medium HTML,200,OK,Thread Group 1 1-11,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,11,0,0
1662395226782,372,HTTP Request Large HTML,200,OK,Thread Group 1 1-7,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,13,0,0
1662395226812,346,HTTP Request Large PDF,200,OK,Thread Group 1 1-20,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,4,0,0
1662395227158,11,HTTP Request Small HTML,200,OK,Thread Group 1 1-28,text,true,,5229,123,30,30,http://192.168.188.134/small.html,11,0,0
1662395227208,14,HTTP Request Small PDF,200,OK,Thread Group 1 1-10,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,14,0,0
1662395226849,390,HTTP Request Large HTML,200,OK,Thread Group 1 1-1,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,10,0,0
1662395226920,344,HTTP Request Large HTML,200,OK,Thread Group 1 1-16,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,9,0,0
1662395227256,8,HTTP Request Small PDF,200,OK,Thread Group 1 1-24,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,8,0,0
1662395227247,20,HTTP Request Medium PNG,200,OK,Thread Group 1 1-9,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,9,0,0
1662395226947,331,HTTP Request Large HTML,200,OK,Thread Group 1 1-6,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,8,0,0
1662395227276,13,HTTP Request Medium HTML,200,OK,Thread Group 1 1-17,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,5,0,0
1662395227098,191,HTTP Request Large PNG,200,OK,Thread Group 1 1-25,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,13,0,0
1662395227265,81,HTTP Request Large HTML,200,OK,Thread Group 1 1-14,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,10,0,0
1662395227342,5,HTTP Request Small HTML,200,OK,Thread Group 1 1-5,text,true,,5229,123,30,30,http://192.168.188.134/small.html,5,0,0
1662395227353,4,HTTP Request Small PNG,200,OK,Thread Group 1 1-4,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,4,0,0
1662395227342,16,HTTP Request Medium PNG,200,OK,Thread Group 1 1-15,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,5,0,0
1662395227371,5,HTTP Request Small HTML,200,OK,Thread Group 1 1-22,text,true,,5229,123,30,30,http://192.168.188.134/small.html,5,0,0
1662395227379,12,HTTP Request Medium HTML,200,OK,Thread Group 1 1-7,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,5,0,0
1662395227383,16,HTTP Request Medium PNG,200,OK,Thread Group 1 1-27,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,6,0,0
1662395227328,84,HTTP Request Large PDF,200,OK,Thread Group 1 1-13,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,7,0,0
1662395227412,1,HTTP Request Small PNG,200,OK,Thread Group 1 1-20,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,1,0,0
1662395227450,2,HTTP Request Small PDF,200,OK,Thread Group 1 1-1,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,2,0,0
1662395227478,16,HTTP Request Medium HTML,200,OK,Thread Group 1 1-29,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,5,0,0
1662395227496,3,HTTP Request Small PNG,200,OK,Thread Group 1 1-21,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,3,0,0
1662395227520,21,HTTP Request Medium HTML,200,OK,Thread Group 1 1-16,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,5,0,0
1662395227445,103,HTTP Request Large PDF,200,OK,Thread Group 1 1-23,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,1,0,0
1662395227581,8,HTTP Request Small HTML,200,OK,Thread Group 1 1-2,text,true,,5229,123,30,30,http://192.168.188.134/small.html,8,0,0
1662395227643,13,HTTP Request Small HTML,200,OK,Thread Group 1 1-26,text,true,,5229,123,30,30,http://192.168.188.134/small.html,13,0,0
1662395227510,162,HTTP Request Large PDF,200,OK,Thread Group 1 1-3,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,5,0,0
1662395227547,128,HTTP Request Large HTML,200,OK,Thread Group 1 1-6,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,7,0,0
1662395227678,5,HTTP Request Small PDF,200,OK,Thread Group 1 1-30,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,5,0,0
1662395227461,235,HTTP Request Large HTML,200,OK,Thread Group 1 1-19,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,4,0,0
1662395227696,3,HTTP Request Small HTML,200,OK,Thread Group 1 1-8,text,true,,5229,123,30,30,http://192.168.188.134/small.html,3,0,0
1662395227697,8,HTTP Request Small PDF,200,OK,Thread Group 1 1-25,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,8,0,0
1662395227706,4,HTTP Request Small PNG,200,OK,Thread Group 1 1-18,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,4,0,0
1662395227757,5,HTTP Request Small PNG,200,OK,Thread Group 1 1-28,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,5,0,0
1662395227690,111,HTTP Request Large PNG,200,OK,Thread Group 1 1-12,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,6,0,0
1662395227689,126,HTTP Request Large PNG,200,OK,Thread Group 1 1-11,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,5,0,0
1662395227844,13,HTTP Request Medium PNG,200,OK,Thread Group 1 1-9,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,6,0,0
1662395227855,6,HTTP Request Small HTML,200,OK,Thread Group 1 1-24,text,true,,5229,123,30,30,http://192.168.188.134/small.html,6,0,0
1662395227864,13,HTTP Request Medium PNG,200,OK,Thread Group 1 1-14,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,5,0,0
1662395227808,70,HTTP Request Large HTML,200,OK,Thread Group 1 1-10,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,3,0,0
1662395227875,6,HTTP Request Medium PNG,200,OK,Thread Group 1 1-17,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,4,0,0
1662395227928,1,HTTP Request Small HTML,200,OK,Thread Group 1 1-13,text,true,,5229,123,30,30,http://192.168.188.134/small.html,1,0,0
1662395227944,2,HTTP Request Small PNG,200,OK,Thread Group 1 1-5,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,2,0,0
1662395227944,2,HTTP Request Small HTML,200,OK,Thread Group 1 1-15,text,true,,5229,123,30,30,http://192.168.188.134/small.html,2,0,0
1662395227971,6,HTTP Request Medium PDF,200,OK,Thread Group 1 1-22,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,2,0,0
1662395227982,3,HTTP Request Small HTML,200,OK,Thread Group 1 1-27,text,true,,5229,123,30,30,http://192.168.188.134/small.html,3,0,0
1662395228010,5,HTTP Request Small PNG,200,OK,Thread Group 1 1-20,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,5,0,0
1662395227952,80,HTTP Request Large PDF,200,OK,Thread Group 1 1-4,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,1,0,0
1662395228054,8,HTTP Request Small PDF,200,OK,Thread Group 1 1-1,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,8,0,0
1662395228054,24,HTTP Request Medium PDF,200,OK,Thread Group 1 1-23,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,5,0,0
1662395228119,9,HTTP Request Small PDF,200,OK,Thread Group 1 1-16,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,9,0,0
1662395227979,168,HTTP Request Large PDF,200,OK,Thread Group 1 1-7,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,3,0,0
1662395228148,7,HTTP Request Small PDF,200,OK,Thread Group 1 1-6,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,7,0,0
1662395228098,113,HTTP Request Medium PDF,200,OK,Thread Group 1 1-21,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,11,0,0
1662395228078,185,HTTP Request Large HTML,200,OK,Thread Group 1 1-29,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,8,0,0
1662395228241,27,HTTP Request Medium PNG,200,OK,Thread Group 1 1-26,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,7,0,0
1662395228112,178,HTTP Request Large PDF,200,OK,Thread Group 1 1-3,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,10,0,0
1662395228287,10,HTTP Request Medium PDF,200,OK,Thread Group 1 1-11,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,5,0,0
1662395228291,19,HTTP Request Medium PDF,200,OK,Thread Group 1 1-12,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,7,0,0
1662395228297,16,HTTP Request Medium PDF,200,OK,Thread Group 1 1-25,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,7,0,0
1662395228307,21,HTTP Request Medium HTML,200,OK,Thread Group 1 1-18,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,6,0,0
1662395228354,5,HTTP Request Small PNG,200,OK,Thread Group 1 1-28,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,5,0,0
1662395228061,322,HTTP Request Large HTML,200,OK,Thread Group 1 1-19,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,10,0,0
1662395228277,172,HTTP Request Large PDF,200,OK,Thread Group 1 1-30,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,6,0,0
1662395228455,8,HTTP Request Small HTML,200,OK,Thread Group 1 1-24,text,true,,5229,123,30,30,http://192.168.188.134/small.html,8,0,0
1662395228294,171,HTTP Request Large PNG,200,OK,Thread Group 1 1-8,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,4,0,0
1662395228446,30,HTTP Request Medium PNG,200,OK,Thread Group 1 1-9,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,12,0,0
1662395228463,23,HTTP Request Medium PNG,200,OK,Thread Group 1 1-14,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,11,0,0
1662395228407,120,HTTP Request Large HTML,200,OK,Thread Group 1 1-10,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,3,0,0
1662395228528,15,HTTP Request Medium PDF,200,OK,Thread Group 1 1-13,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,6,0,0
1662395228543,20,HTTP Request Medium PNG,200,OK,Thread Group 1 1-5,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,4,0,0
1662395228542,23,HTTP Request Medium PDF,200,OK,Thread Group 1 1-15,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,3,0,0
1662395228572,6,HTTP Request Small PNG,200,OK,Thread Group 1 1-22,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,6,0,0
1662395228180,415,HTTP Request Large HTML,200,OK,Thread Group 1 1-2,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,13,0,0
1662395228612,6,HTTP Request Small PDF,200,OK,Thread Group 1 1-20,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,6,0,0
1662395228477,171,HTTP Request Large PNG,200,OK,Thread Group 1 1-17,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,8,0,0
1662395228645,4,HTTP Request Small PNG,200,OK,Thread Group 1 1-23,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,4,0,0
1662395228650,8,HTTP Request Small PNG,200,OK,Thread Group 1 1-1,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,8,0,0
1662395228551,130,HTTP Request Large PDF,200,OK,Thread Group 1 1-4,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,4,0,0
1662395228698,19,HTTP Request Medium PNG,200,OK,Thread Group 1 1-21,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,6,0,0
1662395228710,29,HTTP Request Medium HTML,200,OK,Thread Group 1 1-3,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,11,0,0
1662395228719,36,HTTP Request Medium HTML,200,OK,Thread Group 1 1-16,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,11,0,0
1662395228746,9,HTTP Request Small PDF,200,OK,Thread Group 1 1-6,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,9,0,0
1662395228581,197,HTTP Request Large HTML,200,OK,Thread Group 1 1-27,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,9,0,0
1662395228660,170,HTTP Request Large HTML,200,OK,Thread Group 1 1-19,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,11,0,0
1662395228580,294,HTTP Request Large PDF,200,OK,Thread Group 1 1-7,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,7,0,0
1662395228896,8,HTTP Request Small HTML,200,OK,Thread Group 1 1-8,text,true,,5229,123,30,30,http://192.168.188.134/small.html,8,0,0
1662395228892,30,HTTP Request Medium HTML,200,OK,Thread Group 1 1-12,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,4,0,0
1662395228889,34,HTTP Request Medium HTML,200,OK,Thread Group 1 1-11,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,5,0,0
1662395228909,27,HTTP Request Medium PNG,200,OK,Thread Group 1 1-18,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,7,0,0
1662395228679,304,HTTP Request Large PNG,200,OK,Thread Group 1 1-29,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,5,0,0
1662395228954,72,HTTP Request Medium PNG,200,OK,Thread Group 1 1-28,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,17,0,0
1662395229007,31,HTTP Request Medium PDF,200,OK,Thread Group 1 1-10,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,14,0,0
1662395228843,228,HTTP Request Large HTML,200,OK,Thread Group 1 1-26,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,5,0,0
1662395229055,18,HTTP Request Small PDF,200,OK,Thread Group 1 1-24,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,16,0,0
1662395228899,182,HTTP Request Large HTML,200,OK,Thread Group 1 1-25,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,10,0,0
1662395228877,210,HTTP Request Large PDF,200,OK,Thread Group 1 1-30,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,6,0,0
1662395229062,32,HTTP Request Medium PNG,200,OK,Thread Group 1 1-14,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,17,0,0
1662395229126,8,HTTP Request Small PNG,200,OK,Thread Group 1 1-13,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,8,0,0
1662395229144,15,HTTP Request Medium HTML,200,OK,Thread Group 1 1-5,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,4,0,0
1662395229145,21,HTTP Request Medium PNG,200,OK,Thread Group 1 1-15,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,5,0,0
1662395229152,16,HTTP Request Medium PNG,200,OK,Thread Group 1 1-4,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,6,0,0
1662395229179,14,HTTP Request Medium HTML,200,OK,Thread Group 1 1-7,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,5,0,0
1662395229047,159,HTTP Request Large HTML,200,OK,Thread Group 1 1-9,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,14,0,0
1662395229210,33,HTTP Request Medium PNG,200,OK,Thread Group 1 1-20,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,6,0,0
1662395229075,173,HTTP Request Large HTML,200,OK,Thread Group 1 1-17,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,10,0,0
1662395229248,10,HTTP Request Small HTML,200,OK,Thread Group 1 1-1,text,true,,5229,123,30,30,http://192.168.188.134/small.html,10,0,0
1662395229261,9,HTTP Request Small HTML,200,OK,Thread Group 1 1-19,text,true,,5229,123,30,30,http://192.168.188.134/small.html,9,0,0
1662395228779,493,HTTP Request Large HTML,200,OK,Thread Group 1 1-2,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,5,0,0
1662395229244,32,HTTP Request Medium PNG,200,OK,Thread Group 1 1-23,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,7,0,0
1662395229277,13,HTTP Request Medium PNG,200,OK,Thread Group 1 1-29,bin,true,,241896,123,30,30,http://192.168.188.134/medium.png,10,0,0
1662395229183,132,HTTP Request Large PNG,200,OK,Thread Group 1 1-27,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,6,0,0
1662395229319,7,HTTP Request Small PNG,200,OK,Thread Group 1 1-16,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,7,0,0
1662395229171,191,HTTP Request Large PDF,200,OK,Thread Group 1 1-22,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,7,0,0
1662395229348,42,HTTP Request Medium HTML,200,OK,Thread Group 1 1-6,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,9,0,0
1662395229298,118,HTTP Request Large PDF,200,OK,Thread Group 1 1-21,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,6,0,0
1662395229478,9,HTTP Request Small PNG,200,OK,Thread Group 1 1-30,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,9,0,0
1662395229312,177,HTTP Request Large HTML,200,OK,Thread Group 1 1-3,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,7,0,0
1662395229491,5,HTTP Request Small PNG,200,OK,Thread Group 1 1-12,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,5,0,0
1662395229498,8,HTTP Request Small HTML,200,OK,Thread Group 1 1-25,text,true,,5229,123,30,30,http://192.168.188.134/small.html,8,0,0
1662395229509,5,HTTP Request Small HTML,200,OK,Thread Group 1 1-18,text,true,,5229,123,30,30,http://192.168.188.134/small.html,5,0,0
1662395229493,22,HTTP Request Medium HTML,200,OK,Thread Group 1 1-8,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,7,0,0
1662395229441,128,HTTP Request Large PNG,200,OK,Thread Group 1 1-26,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,6,0,0
1662395229557,18,HTTP Request Medium HTML,200,OK,Thread Group 1 1-28,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,4,0,0
1662395229488,110,HTTP Request Large PNG,200,OK,Thread Group 1 1-11,bin,true,,4986430,122,30,30,http://192.168.188.134/large.jpg,5,0,0
1662395229380,227,HTTP Request Large HTML,200,OK,Thread Group 1 1-2,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,9,0,0
1662395229663,6,HTTP Request Small PNG,200,OK,Thread Group 1 1-14,bin,true,,10409,122,30,30,http://192.168.188.134/small.png,6,0,0
1662395229677,6,HTTP Request Small HTML,200,OK,Thread Group 1 1-17,text,true,,5229,123,30,30,http://192.168.188.134/small.html,6,0,0
1662395229656,27,HTTP Request Medium HTML,200,OK,Thread Group 1 1-24,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,6,0,0
1662395229608,95,HTTP Request Large PDF,200,OK,Thread Group 1 1-10,text,true,,5000297,122,30,30,http://192.168.188.134/large.pdf,1,0,0
1662395229645,71,HTTP Request Large HTML,200,OK,Thread Group 1 1-9,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,2,0,0
1662395229726,6,HTTP Request Medium HTML,200,OK,Thread Group 1 1-13,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,1,0,0
1662395229745,6,HTTP Request Medium PDF,200,OK,Thread Group 1 1-5,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,3,0,0
1662395229744,9,HTTP Request Medium PDF,200,OK,Thread Group 1 1-15,text,true,,250295,123,30,30,http://192.168.188.134/medium.pdf,1,0,0
1662395229773,3,HTTP Request Small PDF,200,OK,Thread Group 1 1-22,text,true,,10293,122,30,30,http://192.168.188.134/small.pdf,2,0,0
1662395229782,18,HTTP Request Medium HTML,200,OK,Thread Group 1 1-27,text,true,,250312,124,30,30,http://192.168.188.134/medium.html,4,0,0
1662395229753,73,HTTP Request Large HTML,200,OK,Thread Group 1 1-4,text,true,,5000314,123,30,30,http://192.168.188.134/large.html,0,0,0
